OrderID,OrderDate,ShipDate,ShipMode,CustomerID,Sales,Quantity,Discount,Profit,ProductCount
CA-2014-120474,2014-12-01 00:00:00.000000,2014-12-03 00:00:00.000000,First Class,RP-19390,2854.48,12,0.0,686.4744000000001,2
CA-2014-104773,2014-12-08 00:00:00.000000,2014-12-13 00:00:00.000000,Standard Class,TB-21175,60.416,2,0.2,6.0416,1
CA-2016-140774,2016-09-05 00:00:00.000000,2016-09-10 00:00:00.000000,Standard Class,BE-11455,107.94,3,0.0,26.985,1
US-2017-139465,2017-08-27 00:00:00.000000,2017-08-30 00:00:00.000000,First Class,MR-17545,448.81800000000004,17,0.2,129.0747,3
CA-2016-100965,2016-07-07 00:00:00.000000,2016-07-11 00:00:00.000000,Standard Class,RM-19375,215.65,5,0.0,73.321,1
CA-2016-121034,2016-08-08 00:00:00.000000,2016-08-10 00:00:00.000000,Second Class,JF-15565,65.12,7,0.4,21.164,2
CA-2016-149461,2016-11-13 00:00:00.000000,2016-11-19 00:00:00.000000,Standard Class,AS-10135,4.18,1,0.0,1.5048,1
CA-2017-158379,2017-09-22 00:00:00.000000,2017-09-26 00:00:00.000000,Second Class,JA-15970,4749.327,10,1.0999999999999999,-1030.6439,3
US-2016-116729,2016-12-25 00:00:00.000000,2016-12-28 00:00:00.000000,First Class,GK-14620,2875.544,21,0.2,355.6392,3
CA-2016-164938,2016-02-11 00:00:00.000000,2016-02-13 00:00:00.000000,First Class,PB-19210,69.93,7,0.0,0.6993,1
CA-2016-165484,2016-10-23 00:00:00.000000,2016-10-29 00:00:00.000000,Standard Class,HK-14890,70.97200000000001,10,0.8,5.6982,2
CA-2014-132612,2014-06-09 00:00:00.000000,2014-06-11 00:00:00.000000,Second Class,FO-14305,1441.3,7,0.0,245.021,1
US-2017-161193,2017-11-20 00:00:00.000000,2017-11-26 00:00:00.000000,Standard Class,BT-11680,82.256,7,0.4,29.7014,2
CA-2015-131597,2015-09-14 00:00:00.000000,2015-09-18 00:00:00.000000,Standard Class,SP-20620,170.136,3,0.2,-8.5068,1
CA-2015-164833,2015-06-04 00:00:00.000000,2015-06-04 00:00:00.000000,Same Day,LL-16840,16.64,4,0.0,6.5244,2
CA-2015-125423,2015-12-13 00:00:00.000000,2015-12-15 00:00:00.000000,Second Class,MC-17575,9.96,2,0.0,4.5816,1
US-2014-130379,2014-05-25 00:00:00.000000,2014-05-29 00:00:00.000000,Standard Class,JL-15235,104.91999999999999,4,1.4,-190.509,2
CA-2016-168956,2016-02-16 00:00:00.000000,2016-02-20 00:00:00.000000,Standard Class,EA-14035,167.182,14,1.5,-224.60940000000002,4
CA-2016-167507,2016-12-22 00:00:00.000000,2016-12-28 00:00:00.000000,Standard Class,SA-20830,65.94399999999999,15,1.0999999999999999,-17.1064,3
CA-2016-109344,2016-02-08 00:00:00.000000,2016-02-11 00:00:00.000000,Second Class,CH-12070,1127.976,3,0.2,126.8973,1
US-2015-140851,2015-07-13 00:00:00.000000,2015-07-15 00:00:00.000000,Second Class,ND-18460,38.88,6,0.0,18.6624,1
CA-2014-103373,2014-05-18 00:00:00.000000,2014-05-24 00:00:00.000000,Standard Class,BS-11755,779.796,2,0.4,-168.9558,1
CA-2017-145884,2017-10-21 00:00:00.000000,2017-10-21 00:00:00.000000,Same Day,SL-20155,1702.0300000000002,9,0.0,437.28560000000004,2
CA-2015-131422,2015-11-05 00:00:00.000000,2015-11-09 00:00:00.000000,Standard Class,GB-14530,207.0,3,0.2,25.875,1
CA-2017-162691,2017-08-01 00:00:00.000000,2017-08-07 00:00:00.000000,Standard Class,AS-10045,1476.27,10,0.6000000000000001,-251.2959,2
CA-2014-141278,2014-06-21 00:00:00.000000,2014-06-24 00:00:00.000000,First Class,RM-19375,21.4,5,0.0,6.206,1
CA-2017-122693,2017-02-19 00:00:00.000000,2017-02-21 00:00:00.000000,Second Class,NH-18610,1245.86,7,0.0,361.2994,1
CA-2014-117345,2014-08-01 00:00:00.000000,2014-08-05 00:00:00.000000,Standard Class,BF-10975,202.89600000000002,10,0.8,57.644800000000004,4
CA-2016-157763,2016-07-18 00:00:00.000000,2016-07-23 00:00:00.000000,Standard Class,KH-16330,140.81,1,0.0,39.4268,1
CA-2015-135391,2015-02-09 00:00:00.000000,2015-02-11 00:00:00.000000,Second Class,FA-14230,80.88,6,0.8,-17.0556,2
US-2017-113852,2017-07-29 00:00:00.000000,2017-08-02 00:00:00.000000,Standard Class,GW-14605,90.57,3,0.0,11.7741,1
US-2017-158512,2017-01-12 00:00:00.000000,2017-01-17 00:00:00.000000,Second Class,DA-13450,77.75999999999999,8,0.0,35.064,2
CA-2017-128370,2017-09-10 00:00:00.000000,2017-09-10 00:00:00.000000,Same Day,FH-14275,369.536,5,0.4,29.421400000000002,2
CA-2015-160472,2015-07-20 00:00:00.000000,2015-07-25 00:00:00.000000,Second Class,RK-19300,1238.3300000000002,25,0.0,279.5512,6
CA-2014-114643,2014-06-13 00:00:00.000000,2014-06-17 00:00:00.000000,Standard Class,FM-14215,14.52,3,0.0,4.7916,1
US-2017-158218,2017-05-12 00:00:00.000000,2017-05-15 00:00:00.000000,Second Class,AC-10420,162.16,9,1.0,-69.062,2
CA-2015-121608,2015-09-03 00:00:00.000000,2015-09-05 00:00:00.000000,First Class,JB-15400,238.11,3,0.0,85.6753,2
US-2017-121251,2017-03-26 00:00:00.000000,2017-03-27 00:00:00.000000,First Class,GM-14440,377.52799999999996,6,0.2,4.612399999999997,2
CA-2014-151078,2014-11-12 00:00:00.000000,2014-11-12 00:00:00.000000,Same Day,RF-19840,49.632,4,0.2,4.9632,1
US-2016-100839,2016-10-13 00:00:00.000000,2016-10-17 00:00:00.000000,Standard Class,NC-18625,752.4100000000001,8,0.7,-461.2,2
US-2017-116659,2017-11-12 00:00:00.000000,2017-11-12 00:00:00.000000,Same Day,NG-18355,370.782,3,0.4,-92.6955,1
CA-2017-118857,2017-04-15 00:00:00.000000,2017-04-18 00:00:00.000000,First Class,AH-10075,196.45,5,0.0,70.722,1
CA-2015-127110,2015-06-25 00:00:00.000000,2015-07-01 00:00:00.000000,Standard Class,CH-12070,109.36,8,0.4,-6.721200000000001,2
CA-2016-148201,2016-08-26 00:00:00.000000,2016-08-29 00:00:00.000000,Second Class,CC-12145,6.48,1,0.0,3.1104,1
CA-2014-116932,2014-07-21 00:00:00.000000,2014-07-25 00:00:00.000000,Standard Class,ME-18010,1173.616,8,0.4,103.1748,3
CA-2017-142888,2017-11-21 00:00:00.000000,2017-11-25 00:00:00.000000,Standard Class,BP-11230,70.98,1,0.0,20.5842,1
CA-2014-147914,2014-06-04 00:00:00.000000,2014-06-09 00:00:00.000000,Standard Class,MP-17470,16.224,2,0.2,5.8812,1
US-2016-112977,2016-03-10 00:00:00.000000,2016-03-16 00:00:00.000000,Standard Class,CJ-12010,176.784,1,0.2,-22.098,1
CA-2017-112039,2017-03-25 00:00:00.000000,2017-03-29 00:00:00.000000,Standard Class,JC-15775,470.376,3,0.2,47.0376,1
CA-2017-118885,2017-12-29 00:00:00.000000,2018-01-02 00:00:00.000000,Standard Class,JG-15160,695.944,7,0.4,-21.598200000000002,2
US-2017-166611,2017-03-28 00:00:00.000000,2017-04-02 00:00:00.000000,Standard Class,CK-12760,68.742,9,0.7,-48.1194,1
CA-2015-109512,2015-03-05 00:00:00.000000,2015-03-05 00:00:00.000000,Same Day,LF-17185,976.347,14,0.1,146.2125,3
CA-2016-118570,2016-11-13 00:00:00.000000,2016-11-17 00:00:00.000000,Standard Class,CC-12430,217.056,7,0.2,78.6828,1
CA-2017-154718,2017-01-19 00:00:00.000000,2017-01-23 00:00:00.000000,Second Class,DL-12865,6.0,2,0.2,2.1,1
CA-2016-147578,2016-04-22 00:00:00.000000,2016-04-26 00:00:00.000000,Second Class,PG-18895,31.56,3,0.0,10.4148,1
CA-2014-140165,2014-05-13 00:00:00.000000,2014-05-15 00:00:00.000000,First Class,EH-14005,405.45599999999996,10,0.8999999999999999,-329.56239999999997,2
CA-2014-142587,2014-10-21 00:00:00.000000,2014-10-22 00:00:00.000000,First Class,TB-21520,531.382,7,0.6000000000000001,-109.1754,2
CA-2014-157623,2014-03-14 00:00:00.000000,2014-03-18 00:00:00.000000,Standard Class,DK-13225,13.940000000000001,3,0.0,6.002599999999999,2
CA-2017-145310,2017-12-22 00:00:00.000000,2017-12-24 00:00:00.000000,Second Class,JP-15520,7.824,1,0.2,2.934,1
CA-2016-100083,2016-11-24 00:00:00.000000,2016-11-29 00:00:00.000000,Standard Class,CD-11980,24.784,1,0.2,7.745,1
US-2017-108063,2017-12-02 00:00:00.000000,2017-12-05 00:00:00.000000,First Class,AS-10090,34.65,3,0.0,10.395,1
CA-2015-109197,2015-12-31 00:00:00.000000,2016-01-04 00:00:00.000000,Standard Class,JO-15280,487.984,2,0.2,152.495,1
CA-2017-141789,2017-10-03 00:00:00.000000,2017-10-06 00:00:00.000000,First Class,AC-10450,1793.98,2,0.0,843.1706,1
CA-2014-169775,2014-08-29 00:00:00.000000,2014-09-02 00:00:00.000000,Second Class,RA-19945,709.0425,9,1.3499999999999999,-436.74309999999997,3
CA-2016-140543,2016-06-29 00:00:00.000000,2016-07-03 00:00:00.000000,Second Class,Co-12640,191.88,6,0.0,19.188,1
CA-2016-151141,2016-08-20 00:00:00.000000,2016-08-23 00:00:00.000000,First Class,DW-13480,14.78,2,0.0,3.9906,1
CA-2017-167094,2017-10-21 00:00:00.000000,2017-10-22 00:00:00.000000,First Class,DK-12835,512.0640000000001,5,0.6000000000000001,56.407399999999996,3
CA-2017-154410,2017-10-21 00:00:00.000000,2017-10-24 00:00:00.000000,First Class,MD-17860,909.12,8,0.0,9.0912,1
US-2016-150567,2016-05-17 00:00:00.000000,2016-05-21 00:00:00.000000,Standard Class,RP-19855,29.97,8,1.4,-23.7792,2
CA-2015-157959,2015-02-03 00:00:00.000000,2015-02-04 00:00:00.000000,First Class,RW-19540,136.92,4,0.0,41.076,1
CA-2017-105886,2017-12-18 00:00:00.000000,2017-12-23 00:00:00.000000,Standard Class,DB-13660,18.96,2,0.0,8.532,1
CA-2016-105963,2016-11-15 00:00:00.000000,2016-11-22 00:00:00.000000,Standard Class,SC-20770,99.39,3,0.0,40.7499,1
CA-2017-121503,2017-07-03 00:00:00.000000,2017-07-06 00:00:00.000000,Second Class,FH-14275,871.028,10,0.6000000000000001,142.2009,2
CA-2014-103366,2014-01-15 00:00:00.000000,2014-01-17 00:00:00.000000,First Class,EH-13990,149.95,5,0.0,65.978,1
CA-2017-124597,2017-04-30 00:00:00.000000,2017-05-05 00:00:00.000000,Standard Class,AS-10630,32.088,8,0.6000000000000001,10.4073,3
CA-2015-105634,2015-11-08 00:00:00.000000,2015-11-14 00:00:00.000000,Standard Class,HA-14905,11.65,5,0.0,3.3785,1
CA-2015-123673,2015-10-30 00:00:00.000000,2015-11-01 00:00:00.000000,Second Class,CH-12070,299.9,2,0.0,74.975,1
US-2017-111423,2017-08-17 00:00:00.000000,2017-08-19 00:00:00.000000,First Class,EH-13765,1358.484,7,0.30000000000000004,400.0254,2
CA-2015-125178,2015-10-03 00:00:00.000000,2015-10-09 00:00:00.000000,Standard Class,MZ-17515,15.008,2,0.2,1.5008,1
CA-2016-156685,2016-07-08 00:00:00.000000,2016-07-10 00:00:00.000000,Second Class,SC-20230,911.256,12,0.4,111.5262,2
CA-2017-126865,2017-12-05 00:00:00.000000,2017-12-07 00:00:00.000000,Second Class,NP-18325,92.94,3,0.0,41.823,1
CA-2017-102834,2017-03-09 00:00:00.000000,2017-03-13 00:00:00.000000,Standard Class,LW-16990,199.98,2,0.0,69.993,1
US-2016-139710,2016-06-09 00:00:00.000000,2016-06-15 00:00:00.000000,Standard Class,GM-14680,177.48,3,0.2,19.9665,1
CA-2017-121538,2017-11-28 00:00:00.000000,2017-12-01 00:00:00.000000,First Class,RH-19495,88.768,2,0.2,31.0688,1
US-2017-101539,2017-03-16 00:00:00.000000,2017-03-18 00:00:00.000000,Second Class,VM-21685,712.966,5,0.2,54.468999999999994,3
CA-2016-152121,2016-11-27 00:00:00.000000,2016-11-29 00:00:00.000000,Second Class,CC-12670,271.992,1,0.2,23.7993,1
CA-2017-161200,2017-08-06 00:00:00.000000,2017-08-10 00:00:00.000000,Second Class,SV-20365,161.14000000000001,8,0.0,30.7104,2
CA-2017-101245,2017-11-27 00:00:00.000000,2017-12-03 00:00:00.000000,Standard Class,LW-16990,410.71000000000004,13,0.0,174.7561,2
CA-2015-141768,2015-05-25 00:00:00.000000,2015-05-27 00:00:00.000000,Second Class,NP-18685,14.73,3,0.0,4.8609,1
CA-2016-112109,2016-07-08 00:00:00.000000,2016-07-12 00:00:00.000000,Standard Class,JE-15715,725.072,16,1.7999999999999998,53.891,4
CA-2017-144064,2017-08-29 00:00:00.000000,2017-09-01 00:00:00.000000,First Class,CP-12085,78.03999999999999,15,1.2000000000000002,14.977,3
CA-2016-108581,2016-06-20 00:00:00.000000,2016-06-26 00:00:00.000000,Standard Class,EA-14035,106.336,6,0.4,30.020000000000003,2
CA-2017-157987,2017-09-02 00:00:00.000000,2017-09-06 00:00:00.000000,Standard Class,AC-10615,2255.868,40,0.7000000000000001,297.8179,12
CA-2017-110905,2017-09-10 00:00:00.000000,2017-09-15 00:00:00.000000,Second Class,RW-19690,808.92,30,0.0,125.3079,8
CA-2017-165841,2017-12-21 00:00:00.000000,2017-12-28 00:00:00.000000,Standard Class,DB-13210,517.9100000000001,11,0.0,178.99779999999998,3
CA-2017-117485,2017-09-23 00:00:00.000000,2017-09-29 00:00:00.000000,Standard Class,BD-11320,291.96,4,0.0,102.186,1
CA-2017-140242,2017-05-06 00:00:00.000000,2017-05-11 00:00:00.000000,Standard Class,ML-17755,415.15200000000004,10,0.4,77.2803,2
CA-2014-148950,2014-12-14 00:00:00.000000,2014-12-19 00:00:00.000000,Standard Class,JD-16015,43.016,9,1.2,-10.3947,3
CA-2014-110408,2014-10-18 00:00:00.000000,2014-10-20 00:00:00.000000,Second Class,AS-10225,2216.8,14,0.0,444.6902,3
CA-2015-109939,2015-05-08 00:00:00.000000,2015-05-12 00:00:00.000000,Standard Class,AA-10375,5.248,2,0.2,0.5904,1
CA-2016-112669,2016-04-14 00:00:00.000000,2016-04-14 00:00:00.000000,Same Day,KT-16465,976.512,8,0.4,109.3204,2
CA-2015-119592,2015-12-14 00:00:00.000000,2015-12-16 00:00:00.000000,Second Class,MM-18280,3.76,2,0.0,1.8048,1
CA-2014-122749,2014-12-03 00:00:00.000000,2014-12-09 00:00:00.000000,Standard Class,NG-18430,479.96,4,0.0,134.3888,1
CA-2014-164721,2014-11-25 00:00:00.000000,2014-11-27 00:00:00.000000,Second Class,LW-16825,371.52,13,0.0,115.872,3
CA-2016-147417,2016-07-25 00:00:00.000000,2016-07-27 00:00:00.000000,First Class,CB-12415,1439.976,4,0.4,191.9968,1
CA-2015-127509,2015-11-09 00:00:00.000000,2015-11-13 00:00:00.000000,Standard Class,AS-10090,1085.16,16,0.0,243.861,4
CA-2017-111374,2017-02-24 00:00:00.000000,2017-02-28 00:00:00.000000,Standard Class,CB-12415,4.956,4,0.7,-3.7996,1
CA-2017-133648,2017-06-25 00:00:00.000000,2017-07-02 00:00:00.000000,Standard Class,ML-17755,87.688,11,0.6000000000000001,25.255300000000002,3
US-2017-147221,2017-12-02 00:00:00.000000,2017-12-04 00:00:00.000000,Second Class,JS-16030,303.372,9,1.4,-769.7316,2
CA-2014-131905,2014-02-06 00:00:00.000000,2014-02-09 00:00:00.000000,First Class,ND-18460,321.56,10,0.0,91.2541,3
CA-2017-166128,2017-04-11 00:00:00.000000,2017-04-18 00:00:00.000000,Standard Class,LW-17215,241.81,12,0.0,36.2269,2
CA-2017-163510,2017-12-25 00:00:00.000000,2017-12-28 00:00:00.000000,Second Class,JW-15955,400.39,8,0.0,85.70649999999999,2
US-2017-143028,2017-04-11 00:00:00.000000,2017-04-18 00:00:00.000000,Standard Class,SC-20050,11.364,3,0.8,-17.046,1
CA-2014-111150,2014-12-31 00:00:00.000000,2015-01-04 00:00:00.000000,Standard Class,RW-19630,77.21000000000001,14,0.0,27.7354,2
CA-2017-165386,2017-08-03 00:00:00.000000,2017-08-04 00:00:00.000000,First Class,CM-12190,183.372,2,0.3,-36.6744,1
CA-2014-116407,2014-11-15 00:00:00.000000,2014-11-21 00:00:00.000000,Standard Class,JF-15190,362.176,9,0.6000000000000001,37.3976,3
CA-2015-155761,2015-12-11 00:00:00.000000,2015-12-11 00:00:00.000000,Same Day,SC-20800,206.328,5,0.4,40.6308,2
CA-2016-145905,2016-09-18 00:00:00.000000,2016-09-23 00:00:00.000000,Standard Class,AM-10705,1264.14,7,0.0,207.2624,3
CA-2015-113110,2015-03-19 00:00:00.000000,2015-03-23 00:00:00.000000,Standard Class,BK-11260,105.688,14,0.2,41.58200000000001,4
CA-2016-168354,2016-09-19 00:00:00.000000,2016-09-21 00:00:00.000000,First Class,RH-19510,2545.12,19,0.0,757.561,4
US-2017-111241,2017-08-20 00:00:00.000000,2017-08-22 00:00:00.000000,Second Class,GM-14500,239.12,5,0.2,77.714,1
CA-2015-114237,2015-03-13 00:00:00.000000,2015-03-15 00:00:00.000000,First Class,MC-17275,141.96,2,0.0,39.7488,1
CA-2016-113516,2016-09-08 00:00:00.000000,2016-09-10 00:00:00.000000,Second Class,VM-21685,100.16,6,0.4,35.056,2
CA-2015-117961,2015-11-26 00:00:00.000000,2015-11-30 00:00:00.000000,Standard Class,GP-14740,191.62,15,0.0,67.7656,4
CA-2016-128923,2016-12-09 00:00:00.000000,2016-12-13 00:00:00.000000,Standard Class,GB-14530,18.72,3,0.4,4.1034,2
CA-2017-162481,2017-09-25 00:00:00.000000,2017-09-29 00:00:00.000000,Standard Class,CT-11995,278.23,5,0.0,55.1765,2
CA-2015-119214,2015-01-23 00:00:00.000000,2015-01-27 00:00:00.000000,Standard Class,CW-11905,43.66,5,0.0,20.8106,2
CA-2015-122287,2015-06-18 00:00:00.000000,2015-06-23 00:00:00.000000,Standard Class,SN-20560,101.00399999999999,17,1.7999999999999998,15.6262,4
CA-2015-104493,2015-10-02 00:00:00.000000,2015-10-08 00:00:00.000000,Standard Class,EB-13705,57.504,6,0.2,20.1264,1
US-2017-158946,2017-11-18 00:00:00.000000,2017-11-23 00:00:00.000000,Standard Class,JW-15220,38.864,7,0.2,7.7728,1
CA-2014-129168,2014-08-17 00:00:00.000000,2014-08-23 00:00:00.000000,Standard Class,KB-16585,15.552,3,0.2,5.4432,1
CA-2016-131835,2016-07-17 00:00:00.000000,2016-07-21 00:00:00.000000,Standard Class,MC-17590,815.12,6,0.0,352.7596,3
CA-2015-142237,2015-07-11 00:00:00.000000,2015-07-13 00:00:00.000000,First Class,CK-12595,676.734,33,2.3000000000000003,-39.385799999999996,6
CA-2016-136434,2016-12-01 00:00:00.000000,2016-12-07 00:00:00.000000,Standard Class,RD-19480,17.31,3,0.0,5.193,1
CA-2017-120376,2017-12-22 00:00:00.000000,2017-12-25 00:00:00.000000,First Class,TP-21130,2283.4300000000003,15,0.0,577.1258,4
CA-2014-106439,2014-10-31 00:00:00.000000,2014-11-04 00:00:00.000000,Standard Class,GG-14650,1007.9359999999999,45,0.6000000000000001,122.54350000000001,9
CA-2015-133452,2015-04-13 00:00:00.000000,2015-04-19 00:00:00.000000,Standard Class,ZC-21910,910.792,7,0.2,-27.7534,2
CA-2016-146521,2016-07-21 00:00:00.000000,2016-07-23 00:00:00.000000,Second Class,CC-12610,1.941,1,0.7,-1.294,1
US-2017-110996,2017-11-20 00:00:00.000000,2017-11-25 00:00:00.000000,Standard Class,KA-16525,283.92,5,0.2,-46.137,1
CA-2016-129693,2016-11-26 00:00:00.000000,2016-12-02 00:00:00.000000,Standard Class,TC-20980,7.312,2,0.2,2.5592,1
CA-2017-122504,2017-11-07 00:00:00.000000,2017-11-12 00:00:00.000000,Second Class,DB-13270,821.514,10,0.2,80.42819999999999,2
CA-2014-131051,2014-12-01 00:00:00.000000,2014-12-05 00:00:00.000000,Standard Class,TR-21325,58.2,3,0.0,28.518,1
CA-2017-140676,2017-09-12 00:00:00.000000,2017-09-15 00:00:00.000000,First Class,BF-11080,225.60999999999999,17,0.0,91.8274,3
CA-2015-120103,2015-12-24 00:00:00.000000,2015-12-29 00:00:00.000000,Standard Class,MS-17365,225.928,11,0.6000000000000001,50.114799999999995,3
CA-2017-104647,2017-02-23 00:00:00.000000,2017-03-01 00:00:00.000000,Standard Class,CK-12595,37.44,6,0.0,16.848,1
CA-2014-110352,2014-11-23 00:00:00.000000,2014-11-29 00:00:00.000000,Standard Class,ED-13885,23.68,2,0.2,8.88,1
CA-2016-140501,2016-06-23 00:00:00.000000,2016-06-28 00:00:00.000000,Standard Class,IM-15070,616.16,19,0.0,174.263,5
CA-2015-139290,2015-10-26 00:00:00.000000,2015-10-30 00:00:00.000000,Standard Class,MY-17380,5.76,2,0.0,2.6496,1
CA-2017-166142,2017-07-15 00:00:00.000000,2017-07-19 00:00:00.000000,Standard Class,MM-17260,336.993,6,0.3,-35.7744,2
CA-2014-145926,2014-11-17 00:00:00.000000,2014-11-21 00:00:00.000000,Standard Class,MP-17470,479.9,5,0.0,81.583,1
CA-2015-149678,2015-04-13 00:00:00.000000,2015-04-15 00:00:00.000000,Second Class,AW-10840,12.88,1,0.0,0.3864,1
US-2015-164357,2015-11-25 00:00:00.000000,2015-11-29 00:00:00.000000,Standard Class,SF-20065,13.12,5,0.2,1.476,1
US-2016-146570,2016-05-15 00:00:00.000000,2016-05-20 00:00:00.000000,Standard Class,SN-20710,612.14,15,0.0,268.482,3
CA-2017-124401,2017-09-07 00:00:00.000000,2017-09-12 00:00:00.000000,Standard Class,RD-19900,317.624,10,0.4,82.83890000000001,2
US-2014-140116,2014-03-10 00:00:00.000000,2014-03-17 00:00:00.000000,Standard Class,KT-16480,719.576,7,0.4,-6.553799999999999,2
CA-2014-123295,2014-07-18 00:00:00.000000,2014-07-18 00:00:00.000000,Same Day,AH-10120,259.136,4,0.2,-25.9136,1
CA-2017-167101,2017-03-24 00:00:00.000000,2017-03-28 00:00:00.000000,Second Class,BM-11650,247.92,6,0.0,118.22160000000001,2
US-2014-167633,2014-09-30 00:00:00.000000,2014-10-05 00:00:00.000000,Standard Class,BW-11200,15.552,3,0.2,5.4432,1
US-2014-152723,2014-09-26 00:00:00.000000,2014-09-26 00:00:00.000000,Same Day,HG-14965,0.876,1,0.8,-1.4016,1
CA-2015-164882,2015-10-31 00:00:00.000000,2015-10-31 00:00:00.000000,Same Day,SG-20080,2562.1710000000003,26,0.7500000000000001,349.84559999999993,9
CA-2015-159786,2015-10-12 00:00:00.000000,2015-10-17 00:00:00.000000,Second Class,RK-19300,209.67,1,0.4,-13.978,1
CA-2016-130267,2016-09-19 00:00:00.000000,2016-09-23 00:00:00.000000,Standard Class,SW-20245,159.88,7,0.0,73.5448,1
CA-2017-155460,2017-04-13 00:00:00.000000,2017-04-15 00:00:00.000000,First Class,RW-19630,901.1999999999999,6,0.2,304.74899999999997,2
US-2017-168690,2017-01-07 00:00:00.000000,2017-01-13 00:00:00.000000,Standard Class,TS-21085,2.808,3,0.7,-1.9656,1
CA-2017-158246,2017-11-09 00:00:00.000000,2017-11-11 00:00:00.000000,First Class,JB-15400,215.976,3,0.2,-2.6997,1
CA-2017-167381,2017-09-22 00:00:00.000000,2017-09-24 00:00:00.000000,Second Class,EH-14005,269.68,11,0.0,54.4388,2
CA-2017-144862,2017-12-01 00:00:00.000000,2017-12-05 00:00:00.000000,Standard Class,EH-14005,167.638,12,0.6000000000000001,44.7732,2
CA-2014-126032,2014-06-23 00:00:00.000000,2014-06-28 00:00:00.000000,Standard Class,BS-11665,86.376,3,0.2,1.0797,1
CA-2015-134859,2015-10-04 00:00:00.000000,2015-10-09 00:00:00.000000,Standard Class,JK-16120,85.68,7,0.4,13.751999999999999,2
US-2014-114188,2014-05-20 00:00:00.000000,2014-05-22 00:00:00.000000,Second Class,RF-19345,211.66000000000003,20,0.0,81.3994,3
CA-2015-156524,2015-11-20 00:00:00.000000,2015-11-26 00:00:00.000000,Standard Class,DL-12865,19.65,3,0.0,9.039,1
CA-2015-122210,2015-11-30 00:00:00.000000,2015-12-04 00:00:00.000000,Standard Class,WB-21850,258.495,14,1.2999999999999998,-108.95419999999999,3
CA-2015-156377,2015-12-31 00:00:00.000000,2016-01-05 00:00:00.000000,Standard Class,TB-21625,18.416,9,1.4,-17.2886,2
US-2017-157896,2017-11-16 00:00:00.000000,2017-11-16 00:00:00.000000,Same Day,CB-12415,146.82,3,0.0,73.41,1
CA-2014-159520,2014-06-06 00:00:00.000000,2014-06-11 00:00:00.000000,Standard Class,GT-14635,1158.448,14,0.6000000000000001,-292.18989999999997,3
CA-2016-155481,2016-09-01 00:00:00.000000,2016-09-05 00:00:00.000000,Standard Class,DK-13225,71.156,15,0.8,10.532,3
US-2016-152051,2016-06-25 00:00:00.000000,2016-06-29 00:00:00.000000,Standard Class,TS-21160,714.498,13,1.2,-96.88980000000001,3
CA-2014-141607,2014-12-12 00:00:00.000000,2014-12-17 00:00:00.000000,Standard Class,WB-21850,43.31,1,0.0,4.331,1
CA-2017-102771,2017-03-31 00:00:00.000000,2017-04-05 00:00:00.000000,Standard Class,DO-13435,84.95,5,0.0,22.087,1
US-2017-139969,2017-11-19 00:00:00.000000,2017-11-26 00:00:00.000000,Standard Class,AF-10870,233.058,3,0.3,-53.2704,1
