sales_key,row_id,order_id,order_date_key,ship_date_key,customer_key,product_key,store_key,shipmode_key,sales,quantity,discount,profit
8733,2184,CA-2016-128818,20160507,20160511,171,98,4,NULL,199.95,5,0.00,21.9945
8734,2184,CA-2016-128818,20160507,20160511,171,98,3,NULL,199.95,5,0.00,21.9945
8735,2184,CA-2016-128818,20160507,20160511,171,98,2,NULL,199.95,5,0.00,21.9945
8736,2184,CA-2016-128818,20160507,20160511,171,98,1,NULL,199.95,5,0.00,21.9945
8737,2185,CA-2016-128818,20160507,20160511,171,741,4,NULL,63.68,8,0.00,28.0192
8738,2185,CA-2016-128818,20160507,20160511,171,741,3,NULL,63.68,8,0.00,28.0192
8739,2185,CA-2016-128818,20160507,20160511,171,741,2,NULL,63.68,8,0.00,28.0192
8740,2185,CA-2016-128818,20160507,20160511,171,741,1,NULL,63.68,8,0.00,28.0192
8741,2186,CA-2017-124576,20170801,20170804,97,142,4,NULL,54.90,2,0.20,18.5274
8742,2186,CA-2017-124576,20170801,20170804,97,142,3,NULL,54.90,2,0.20,18.5274
8743,2186,CA-2017-124576,20170801,20170804,97,142,2,NULL,54.90,2,0.20,18.5274
8744,2186,CA-2017-124576,20170801,20170804,97,142,1,NULL,54.90,2,0.20,18.5274
8745,2187,CA-2016-101378,20160714,20160714,585,175,4,NULL,29.00,2,0.00,7.2500
8746,2187,CA-2016-101378,20160714,20160714,585,175,3,NULL,29.00,2,0.00,7.2500
8747,2187,CA-2016-101378,20160714,20160714,585,175,2,NULL,29.00,2,0.00,7.2500
8748,2187,CA-2016-101378,20160714,20160714,585,175,1,NULL,29.00,2,0.00,7.2500
8749,2188,CA-2017-143063,20170810,20170815,583,1041,4,NULL,70.08,6,0.00,35.0400
8750,2188,CA-2017-143063,20170810,20170815,583,1041,3,NULL,70.08,6,0.00,35.0400
8751,2188,CA-2017-143063,20170810,20170815,583,1041,2,NULL,70.08,6,0.00,35.0400
8752,2188,CA-2017-143063,20170810,20170815,583,1041,1,NULL,70.08,6,0.00,35.0400
8753,2189,CA-2017-143063,20170810,20170815,583,72,4,NULL,121.30,2,0.00,25.4730
8754,2189,CA-2017-143063,20170810,20170815,583,72,3,NULL,121.30,2,0.00,25.4730
8755,2189,CA-2017-143063,20170810,20170815,583,72,2,NULL,121.30,2,0.00,25.4730
8756,2189,CA-2017-143063,20170810,20170815,583,72,1,NULL,121.30,2,0.00,25.4730
8757,2190,CA-2017-143063,20170810,20170815,583,298,4,NULL,1454.49,9,0.00,378.1674
8758,2190,CA-2017-143063,20170810,20170815,583,298,3,NULL,1454.49,9,0.00,378.1674
8759,2190,CA-2017-143063,20170810,20170815,583,298,2,NULL,1454.49,9,0.00,378.1674
8760,2190,CA-2017-143063,20170810,20170815,583,298,1,NULL,1454.49,9,0.00,378.1674
8761,2191,CA-2016-118913,20160625,20160629,239,1267,4,NULL,60.81,3,0.00,17.0268
8762,2191,CA-2016-118913,20160625,20160629,239,1267,3,NULL,60.81,3,0.00,17.0268
8763,2191,CA-2016-118913,20160625,20160629,239,1267,2,NULL,60.81,3,0.00,17.0268
8764,2191,CA-2016-118913,20160625,20160629,239,1267,1,NULL,60.81,3,0.00,17.0268
8765,2192,CA-2016-128412,20161210,20161217,276,1243,4,NULL,153.55,3,0.20,51.8238
8766,2192,CA-2016-128412,20161210,20161217,276,1243,3,NULL,153.55,3,0.20,51.8238
8767,2192,CA-2016-128412,20161210,20161217,276,1243,2,NULL,153.55,3,0.20,51.8238
8768,2192,CA-2016-128412,20161210,20161217,276,1243,1,NULL,153.55,3,0.20,51.8238
8769,2193,CA-2016-128412,20161210,20161217,276,1113,4,NULL,65.34,3,0.00,22.8690
8770,2193,CA-2016-128412,20161210,20161217,276,1113,3,NULL,65.34,3,0.00,22.8690
8771,2193,CA-2016-128412,20161210,20161217,276,1113,2,NULL,65.34,3,0.00,22.8690
8772,2193,CA-2016-128412,20161210,20161217,276,1113,1,NULL,65.34,3,0.00,22.8690
8773,2194,CA-2016-128412,20161210,20161217,276,1031,4,NULL,123.92,4,0.00,55.7640
8774,2194,CA-2016-128412,20161210,20161217,276,1031,3,NULL,123.92,4,0.00,55.7640
8775,2194,CA-2016-128412,20161210,20161217,276,1031,2,NULL,123.92,4,0.00,55.7640
8776,2194,CA-2016-128412,20161210,20161217,276,1031,1,NULL,123.92,4,0.00,55.7640
8777,2195,CA-2016-128412,20161210,20161217,276,1268,4,NULL,35.10,3,0.00,12.2850
8778,2195,CA-2016-128412,20161210,20161217,276,1268,3,NULL,35.10,3,0.00,12.2850
8779,2195,CA-2016-128412,20161210,20161217,276,1268,2,NULL,35.10,3,0.00,12.2850
8780,2195,CA-2016-128412,20161210,20161217,276,1268,1,NULL,35.10,3,0.00,12.2850
8781,2196,CA-2016-128412,20161210,20161217,276,1045,4,NULL,44.75,5,0.00,8.5025
8782,2196,CA-2016-128412,20161210,20161217,276,1045,3,NULL,44.75,5,0.00,8.5025
8783,2196,CA-2016-128412,20161210,20161217,276,1045,2,NULL,44.75,5,0.00,8.5025
8784,2196,CA-2016-128412,20161210,20161217,276,1045,1,NULL,44.75,5,0.00,8.5025
8785,2197,CA-2016-136483,20161201,20161206,370,135,4,NULL,4.70,2,0.20,0.4116
8786,2197,CA-2016-136483,20161201,20161206,370,135,3,NULL,4.70,2,0.20,0.4116
8787,2197,CA-2016-136483,20161201,20161206,370,135,2,NULL,4.70,2,0.20,0.4116
8788,2197,CA-2016-136483,20161201,20161206,370,135,1,NULL,4.70,2,0.20,0.4116
8789,2198,CA-2014-163013,20141128,20141204,570,564,4,NULL,14.67,3,0.00,3.9609
8790,2198,CA-2014-163013,20141128,20141204,570,564,3,NULL,14.67,3,0.00,3.9609
8791,2198,CA-2014-163013,20141128,20141204,570,564,2,NULL,14.67,3,0.00,3.9609
8792,2198,CA-2014-163013,20141128,20141204,570,564,1,NULL,14.67,3,0.00,3.9609
8793,2199,CA-2015-135363,20150328,20150402,238,90,4,NULL,15.55,3,0.20,5.4432
8794,2199,CA-2015-135363,20150328,20150402,238,90,3,NULL,15.55,3,0.20,5.4432
8795,2199,CA-2015-135363,20150328,20150402,238,90,2,NULL,15.55,3,0.20,5.4432
8796,2199,CA-2015-135363,20150328,20150402,238,90,1,NULL,15.55,3,0.20,5.4432
8797,2200,CA-2015-135363,20150328,20150402,238,1222,4,NULL,5.23,1,0.20,1.7004
8798,2200,CA-2015-135363,20150328,20150402,238,1222,3,NULL,5.23,1,0.20,1.7004
8799,2200,CA-2015-135363,20150328,20150402,238,1222,2,NULL,5.23,1,0.20,1.7004
8800,2200,CA-2015-135363,20150328,20150402,238,1222,1,NULL,5.23,1,0.20,1.7004
8801,2201,US-2014-165659,20140601,20140606,300,346,4,NULL,22.20,6,0.00,9.1020
8802,2201,US-2014-165659,20140601,20140606,300,346,3,NULL,22.20,6,0.00,9.1020
8803,2201,US-2014-165659,20140601,20140606,300,346,2,NULL,22.20,6,0.00,9.1020
8804,2201,US-2014-165659,20140601,20140606,300,346,1,NULL,22.20,6,0.00,9.1020
8805,2202,US-2014-165659,20140601,20140606,300,203,4,NULL,881.93,7,0.00,229.3018
8806,2202,US-2014-165659,20140601,20140606,300,203,3,NULL,881.93,7,0.00,229.3018
8807,2202,US-2014-165659,20140601,20140606,300,203,2,NULL,881.93,7,0.00,229.3018
8808,2202,US-2014-165659,20140601,20140606,300,203,1,NULL,881.93,7,0.00,229.3018
8809,2203,CA-2015-138002,20150906,20150912,458,316,4,NULL,6.10,2,0.20,2.1336
8810,2203,CA-2015-138002,20150906,20150912,458,316,3,NULL,6.10,2,0.20,2.1336
8811,2203,CA-2015-138002,20150906,20150912,458,316,2,NULL,6.10,2,0.20,2.1336
8812,2203,CA-2015-138002,20150906,20150912,458,316,1,NULL,6.10,2,0.20,2.1336
8813,2204,CA-2015-138002,20150906,20150912,458,1269,4,NULL,191.82,3,0.00,74.8098
8814,2204,CA-2015-138002,20150906,20150912,458,1269,3,NULL,191.82,3,0.00,74.8098
8815,2204,CA-2015-138002,20150906,20150912,458,1269,2,NULL,191.82,3,0.00,74.8098
8816,2204,CA-2015-138002,20150906,20150912,458,1269,1,NULL,191.82,3,0.00,74.8098
8817,2205,CA-2015-128860,20150629,20150705,57,1002,4,NULL,20.10,1,0.20,1.7591
8818,2205,CA-2015-128860,20150629,20150705,57,1002,3,NULL,20.10,1,0.20,1.7591
8819,2205,CA-2015-128860,20150629,20150705,57,1002,2,NULL,20.10,1,0.20,1.7591
8820,2205,CA-2015-128860,20150629,20150705,57,1002,1,NULL,20.10,1,0.20,1.7591
8821,2206,CA-2016-164350,20160910,20160912,345,1270,4,NULL,67.56,3,0.20,8.4450
8822,2206,CA-2016-164350,20160910,20160912,345,1270,3,NULL,67.56,3,0.20,8.4450
8823,2206,CA-2016-164350,20160910,20160912,345,1270,2,NULL,67.56,3,0.20,8.4450
8824,2206,CA-2016-164350,20160910,20160912,345,1270,1,NULL,67.56,3,0.20,8.4450
8825,2207,US-2014-103905,20140714,20140720,586,411,4,NULL,29.93,7,0.80,-46.3946
8826,2207,US-2014-103905,20140714,20140720,586,411,3,NULL,29.93,7,0.80,-46.3946
8827,2207,US-2014-103905,20140714,20140720,586,411,2,NULL,29.93,7,0.80,-46.3946
8828,2207,US-2014-103905,20140714,20140720,586,411,1,NULL,29.93,7,0.80,-46.3946
8829,2208,US-2014-103905,20140714,20140720,586,180,4,NULL,38.27,4,0.20,3.8272
8830,2208,US-2014-103905,20140714,20140720,586,180,3,NULL,38.27,4,0.20,3.8272
8831,2208,US-2014-103905,20140714,20140720,586,180,2,NULL,38.27,4,0.20,3.8272
8832,2208,US-2014-103905,20140714,20140720,586,180,1,NULL,38.27,4,0.20,3.8272
8833,2209,CA-2015-129854,20150822,20150826,43,106,4,NULL,16.52,4,0.00,7.5992
8834,2209,CA-2015-129854,20150822,20150826,43,106,3,NULL,16.52,4,0.00,7.5992
8835,2209,CA-2015-129854,20150822,20150826,43,106,2,NULL,16.52,4,0.00,7.5992
8836,2209,CA-2015-129854,20150822,20150826,43,106,1,NULL,16.52,4,0.00,7.5992
8837,2210,CA-2014-125556,20141114,20141116,587,1271,4,NULL,832.93,7,0.00,233.2204
8838,2210,CA-2014-125556,20141114,20141116,587,1271,3,NULL,832.93,7,0.00,233.2204
8839,2210,CA-2014-125556,20141114,20141116,587,1271,2,NULL,832.93,7,0.00,233.2204
8840,2210,CA-2014-125556,20141114,20141116,587,1271,1,NULL,832.93,7,0.00,233.2204
8841,2211,CA-2014-125556,20141114,20141116,587,237,4,NULL,43.80,10,0.00,21.0240
8842,2211,CA-2014-125556,20141114,20141116,587,237,3,NULL,43.80,10,0.00,21.0240
8843,2211,CA-2014-125556,20141114,20141116,587,237,2,NULL,43.80,10,0.00,21.0240
8844,2211,CA-2014-125556,20141114,20141116,587,237,1,NULL,43.80,10,0.00,21.0240
8845,2212,CA-2016-162313,20161127,20161130,147,1272,4,NULL,167.29,6,0.10,29.7408
8846,2212,CA-2016-162313,20161127,20161130,147,1272,3,NULL,167.29,6,0.10,29.7408
8847,2212,CA-2016-162313,20161127,20161130,147,1272,2,NULL,167.29,6,0.10,29.7408
8848,2212,CA-2016-162313,20161127,20161130,147,1272,1,NULL,167.29,6,0.10,29.7408
8849,2213,CA-2017-107874,20171121,20171125,350,906,4,NULL,27.42,1,0.00,11.2422
8850,2213,CA-2017-107874,20171121,20171125,350,906,3,NULL,27.42,1,0.00,11.2422
8851,2213,CA-2017-107874,20171121,20171125,350,906,2,NULL,27.42,1,0.00,11.2422
8852,2213,CA-2017-107874,20171121,20171125,350,906,1,NULL,27.42,1,0.00,11.2422
8853,2214,CA-2017-129378,20171001,20171002,516,752,4,NULL,1.44,1,0.20,0.5040
8854,2214,CA-2017-129378,20171001,20171002,516,752,3,NULL,1.44,1,0.20,0.5040
8855,2214,CA-2017-129378,20171001,20171002,516,752,2,NULL,1.44,1,0.20,0.5040
8856,2214,CA-2017-129378,20171001,20171002,516,752,1,NULL,1.44,1,0.20,0.5040
8857,2215,CA-2017-129378,20171001,20171002,516,306,4,NULL,61.78,13,0.20,20.8494
8858,2215,CA-2017-129378,20171001,20171002,516,306,3,NULL,61.78,13,0.20,20.8494
8859,2215,CA-2017-129378,20171001,20171002,516,306,2,NULL,61.78,13,0.20,20.8494
8860,2215,CA-2017-129378,20171001,20171002,516,306,1,NULL,61.78,13,0.20,20.8494
8861,2216,CA-2017-129378,20171001,20171002,516,644,4,NULL,241.96,2,0.00,60.4900
8862,2216,CA-2017-129378,20171001,20171002,516,644,3,NULL,241.96,2,0.00,60.4900
8863,2216,CA-2017-129378,20171001,20171002,516,644,2,NULL,241.96,2,0.00,60.4900
8864,2216,CA-2017-129378,20171001,20171002,516,644,1,NULL,241.96,2,0.00,60.4900
8865,2217,CA-2017-129378,20171001,20171002,516,1273,4,NULL,108.61,4,0.20,9.5032
8866,2217,CA-2017-129378,20171001,20171002,516,1273,3,NULL,108.61,4,0.20,9.5032
8867,2217,CA-2017-129378,20171001,20171002,516,1273,2,NULL,108.61,4,0.20,9.5032
8868,2217,CA-2017-129378,20171001,20171002,516,1273,1,NULL,108.61,4,0.20,9.5032
8869,2218,CA-2014-151953,20140920,20140925,588,1274,4,NULL,2.82,2,0.20,0.9856
8870,2218,CA-2014-151953,20140920,20140925,588,1274,3,NULL,2.82,2,0.20,0.9856
8871,2218,CA-2014-151953,20140920,20140925,588,1274,2,NULL,2.82,2,0.20,0.9856
8872,2218,CA-2014-151953,20140920,20140925,588,1274,1,NULL,2.82,2,0.20,0.9856
8873,2219,CA-2017-130841,20170728,20170801,589,745,4,NULL,9.98,4,0.20,3.6192
8874,2219,CA-2017-130841,20170728,20170801,589,745,3,NULL,9.98,4,0.20,3.6192
8875,2219,CA-2017-130841,20170728,20170801,589,745,2,NULL,9.98,4,0.20,3.6192
8876,2219,CA-2017-130841,20170728,20170801,589,745,1,NULL,9.98,4,0.20,3.6192
8877,2220,CA-2017-130841,20170728,20170801,589,356,4,NULL,14.98,1,0.00,4.1944
8878,2220,CA-2017-130841,20170728,20170801,589,356,3,NULL,14.98,1,0.00,4.1944
8879,2220,CA-2017-130841,20170728,20170801,589,356,2,NULL,14.98,1,0.00,4.1944
8880,2220,CA-2017-130841,20170728,20170801,589,356,1,NULL,14.98,1,0.00,4.1944
8881,2221,CA-2017-130841,20170728,20170801,589,1119,4,NULL,1145.60,4,0.20,100.2400
8882,2221,CA-2017-130841,20170728,20170801,589,1119,3,NULL,1145.60,4,0.20,100.2400
8883,2221,CA-2017-130841,20170728,20170801,589,1119,2,NULL,1145.60,4,0.20,100.2400
8884,2221,CA-2017-130841,20170728,20170801,589,1119,1,NULL,1145.60,4,0.20,100.2400
8885,2222,CA-2015-131884,20151206,20151206,590,1247,4,NULL,485.94,2,0.40,-89.0890
8886,2222,CA-2015-131884,20151206,20151206,590,1247,3,NULL,485.94,2,0.40,-89.0890
8887,2222,CA-2015-131884,20151206,20151206,590,1247,2,NULL,485.94,2,0.40,-89.0890
8888,2222,CA-2015-131884,20151206,20151206,590,1247,1,NULL,485.94,2,0.40,-89.0890
8889,2223,CA-2015-131884,20151206,20151206,590,513,4,NULL,37.38,8,0.20,4.6720
8890,2223,CA-2015-131884,20151206,20151206,590,513,3,NULL,37.38,8,0.20,4.6720
8891,2223,CA-2015-131884,20151206,20151206,590,513,2,NULL,37.38,8,0.20,4.6720
8892,2223,CA-2015-131884,20151206,20151206,590,513,1,NULL,37.38,8,0.20,4.6720
8893,2224,CA-2015-131884,20151206,20151206,590,212,4,NULL,70.69,1,0.30,-24.2352
8894,2224,CA-2015-131884,20151206,20151206,590,212,3,NULL,70.69,1,0.30,-24.2352
8895,2224,CA-2015-131884,20151206,20151206,590,212,2,NULL,70.69,1,0.30,-24.2352
8896,2224,CA-2015-131884,20151206,20151206,590,212,1,NULL,70.69,1,0.30,-24.2352
8897,2225,CA-2017-121909,20170731,20170805,106,1275,4,NULL,54.82,3,0.20,17.8152
8898,2225,CA-2017-121909,20170731,20170805,106,1275,3,NULL,54.82,3,0.20,17.8152
8899,2225,CA-2017-121909,20170731,20170805,106,1275,2,NULL,54.82,3,0.20,17.8152
8900,2225,CA-2017-121909,20170731,20170805,106,1275,1,NULL,54.82,3,0.20,17.8152
8901,2226,CA-2016-106383,20160319,20160321,591,1276,4,NULL,72.29,1,0.70,-98.8018
8902,2226,CA-2016-106383,20160319,20160321,591,1276,3,NULL,72.29,1,0.70,-98.8018
8903,2226,CA-2016-106383,20160319,20160321,591,1276,2,NULL,72.29,1,0.70,-98.8018
8904,2226,CA-2016-106383,20160319,20160321,591,1276,1,NULL,72.29,1,0.70,-98.8018
8905,2227,CA-2017-130771,20170729,20170803,157,805,4,NULL,2.90,2,0.20,0.4706
8906,2227,CA-2017-130771,20170729,20170803,157,805,3,NULL,2.90,2,0.20,0.4706
8907,2227,CA-2017-130771,20170729,20170803,157,805,2,NULL,2.90,2,0.20,0.4706
8908,2227,CA-2017-130771,20170729,20170803,157,805,1,NULL,2.90,2,0.20,0.4706
8909,2228,CA-2017-130771,20170729,20170803,157,496,4,NULL,124.79,1,0.20,15.5990
8910,2228,CA-2017-130771,20170729,20170803,157,496,3,NULL,124.79,1,0.20,15.5990
8911,2228,CA-2017-130771,20170729,20170803,157,496,2,NULL,124.79,1,0.20,15.5990
8912,2228,CA-2017-130771,20170729,20170803,157,496,1,NULL,124.79,1,0.20,15.5990
8913,2229,CA-2016-139157,20161001,20161005,412,1259,4,NULL,330.59,1,0.40,-115.7058
8914,2229,CA-2016-139157,20161001,20161005,412,1259,3,NULL,330.59,1,0.40,-115.7058
8915,2229,CA-2016-139157,20161001,20161005,412,1259,2,NULL,330.59,1,0.40,-115.7058
8916,2229,CA-2016-139157,20161001,20161005,412,1259,1,NULL,330.59,1,0.40,-115.7058
8917,2230,CA-2014-128055,20140331,20140405,398,1179,4,NULL,673.57,2,0.20,252.5880
8918,2230,CA-2014-128055,20140331,20140405,398,1179,3,NULL,673.57,2,0.20,252.5880
8919,2230,CA-2014-128055,20140331,20140405,398,1179,2,NULL,673.57,2,0.20,252.5880
8920,2230,CA-2014-128055,20140331,20140405,398,1179,1,NULL,673.57,2,0.20,252.5880
8921,2231,CA-2014-128055,20140331,20140405,398,1277,4,NULL,52.98,2,0.00,14.8344
8922,2231,CA-2014-128055,20140331,20140405,398,1277,3,NULL,52.98,2,0.00,14.8344
8923,2231,CA-2014-128055,20140331,20140405,398,1277,2,NULL,52.98,2,0.00,14.8344
8924,2231,CA-2014-128055,20140331,20140405,398,1277,1,NULL,52.98,2,0.00,14.8344
8925,2232,CA-2017-157091,20170626,20170701,592,794,4,NULL,526.45,5,0.00,31.5870
8926,2232,CA-2017-157091,20170626,20170701,592,794,3,NULL,526.45,5,0.00,31.5870
8927,2232,CA-2017-157091,20170626,20170701,592,794,2,NULL,526.45,5,0.00,31.5870
8928,2232,CA-2017-157091,20170626,20170701,592,794,1,NULL,526.45,5,0.00,31.5870
8929,2233,CA-2017-132122,20170709,20170714,582,1278,4,NULL,228.92,5,0.20,14.3075
8930,2233,CA-2017-132122,20170709,20170714,582,1278,3,NULL,228.92,5,0.20,14.3075
8931,2233,CA-2017-132122,20170709,20170714,582,1278,2,NULL,228.92,5,0.20,14.3075
8932,2233,CA-2017-132122,20170709,20170714,582,1278,1,NULL,228.92,5,0.20,14.3075
8933,2234,CA-2015-123232,20151214,20151216,265,1279,4,NULL,319.97,4,0.20,35.9964
8934,2234,CA-2015-123232,20151214,20151216,265,1279,3,NULL,319.97,4,0.20,35.9964
8935,2234,CA-2015-123232,20151214,20151216,265,1279,2,NULL,319.97,4,0.20,35.9964
8936,2234,CA-2015-123232,20151214,20151216,265,1279,1,NULL,319.97,4,0.20,35.9964
8937,2235,CA-2017-104066,20171205,20171210,426,826,4,NULL,205.03,7,0.00,67.6599
8938,2235,CA-2017-104066,20171205,20171210,426,826,3,NULL,205.03,7,0.00,67.6599
8939,2235,CA-2017-104066,20171205,20171210,426,826,2,NULL,205.03,7,0.00,67.6599
8940,2235,CA-2017-104066,20171205,20171210,426,826,1,NULL,205.03,7,0.00,67.6599
8941,2236,CA-2015-145849,20150915,20150917,565,622,4,NULL,190.86,2,0.00,11.4516
8942,2236,CA-2015-145849,20150915,20150917,565,622,3,NULL,190.86,2,0.00,11.4516
8943,2236,CA-2015-145849,20150915,20150917,565,622,2,NULL,190.86,2,0.00,11.4516
8944,2236,CA-2015-145849,20150915,20150917,565,622,1,NULL,190.86,2,0.00,11.4516
8945,2237,CA-2015-145849,20150915,20150917,565,1280,4,NULL,24.32,8,0.00,8.2688
8946,2237,CA-2015-145849,20150915,20150917,565,1280,3,NULL,24.32,8,0.00,8.2688
8947,2237,CA-2015-145849,20150915,20150917,565,1280,2,NULL,24.32,8,0.00,8.2688
8948,2237,CA-2015-145849,20150915,20150917,565,1280,1,NULL,24.32,8,0.00,8.2688
8949,2238,CA-2016-122322,20160715,20160721,564,1281,4,NULL,44.40,5,0.00,12.4320
8950,2238,CA-2016-122322,20160715,20160721,564,1281,3,NULL,44.40,5,0.00,12.4320
8951,2238,CA-2016-122322,20160715,20160721,564,1281,2,NULL,44.40,5,0.00,12.4320
8952,2238,CA-2016-122322,20160715,20160721,564,1281,1,NULL,44.40,5,0.00,12.4320
8953,2239,CA-2017-166849,20170420,20170426,320,1282,4,NULL,44.40,2,0.60,-52.1700
8954,2239,CA-2017-166849,20170420,20170426,320,1282,3,NULL,44.40,2,0.60,-52.1700
8955,2239,CA-2017-166849,20170420,20170426,320,1282,2,NULL,44.40,2,0.60,-52.1700
8956,2239,CA-2017-166849,20170420,20170426,320,1282,1,NULL,44.40,2,0.60,-52.1700
8957,2240,CA-2016-146633,20161115,20161117,593,451,4,NULL,1016.79,1,0.20,381.2970
8958,2240,CA-2016-146633,20161115,20161117,593,451,3,NULL,1016.79,1,0.20,381.2970
8959,2240,CA-2016-146633,20161115,20161117,593,451,2,NULL,1016.79,1,0.20,381.2970
8960,2240,CA-2016-146633,20161115,20161117,593,451,1,NULL,1016.79,1,0.20,381.2970
8961,2241,CA-2016-146633,20161115,20161117,593,1283,4,NULL,38.14,7,0.20,13.3476
8962,2241,CA-2016-146633,20161115,20161117,593,1283,3,NULL,38.14,7,0.20,13.3476
8963,2241,CA-2016-146633,20161115,20161117,593,1283,2,NULL,38.14,7,0.20,13.3476
8964,2241,CA-2016-146633,20161115,20161117,593,1283,1,NULL,38.14,7,0.20,13.3476
8965,2242,US-2016-126893,20161126,20161201,565,904,4,NULL,494.98,3,0.40,-115.4958
8966,2242,US-2016-126893,20161126,20161201,565,904,3,NULL,494.98,3,0.40,-115.4958
8967,2242,US-2016-126893,20161126,20161201,565,904,2,NULL,494.98,3,0.40,-115.4958
8968,2242,US-2016-126893,20161126,20161201,565,904,1,NULL,494.98,3,0.40,-115.4958
8969,2243,CA-2017-103380,20171121,20171125,594,87,4,NULL,56.56,2,0.00,15.2712
8970,2243,CA-2017-103380,20171121,20171125,594,87,3,NULL,56.56,2,0.00,15.2712
8971,2243,CA-2017-103380,20171121,20171125,594,87,2,NULL,56.56,2,0.00,15.2712
8972,2243,CA-2017-103380,20171121,20171125,594,87,1,NULL,56.56,2,0.00,15.2712
8973,2244,CA-2017-103380,20171121,20171125,594,450,4,NULL,5.56,2,0.00,1.4456
8974,2244,CA-2017-103380,20171121,20171125,594,450,3,NULL,5.56,2,0.00,1.4456
8975,2244,CA-2017-103380,20171121,20171125,594,450,2,NULL,5.56,2,0.00,1.4456
8976,2244,CA-2017-103380,20171121,20171125,594,450,1,NULL,5.56,2,0.00,1.4456
8977,2245,CA-2017-103380,20171121,20171125,594,486,4,NULL,9.02,2,0.00,3.5178
8978,2245,CA-2017-103380,20171121,20171125,594,486,3,NULL,9.02,2,0.00,3.5178
8979,2245,CA-2017-103380,20171121,20171125,594,486,2,NULL,9.02,2,0.00,3.5178
8980,2245,CA-2017-103380,20171121,20171125,594,486,1,NULL,9.02,2,0.00,3.5178
8981,2246,CA-2017-103380,20171121,20171125,594,23,4,NULL,8.62,1,0.00,2.2412
8982,2246,CA-2017-103380,20171121,20171125,594,23,3,NULL,8.62,1,0.00,2.2412
8983,2246,CA-2017-103380,20171121,20171125,594,23,2,NULL,8.62,1,0.00,2.2412
8984,2246,CA-2017-103380,20171121,20171125,594,23,1,NULL,8.62,1,0.00,2.2412
8985,2247,CA-2017-103380,20171121,20171125,594,904,4,NULL,659.98,3,0.20,49.4982
8986,2247,CA-2017-103380,20171121,20171125,594,904,3,NULL,659.98,3,0.20,49.4982
8987,2247,CA-2017-103380,20171121,20171125,594,904,2,NULL,659.98,3,0.20,49.4982
8988,2247,CA-2017-103380,20171121,20171125,594,904,1,NULL,659.98,3,0.20,49.4982
8989,2248,CA-2015-116092,20150215,20150218,595,1284,4,NULL,13.36,2,0.00,6.4128
8990,2248,CA-2015-116092,20150215,20150218,595,1284,3,NULL,13.36,2,0.00,6.4128
8991,2248,CA-2015-116092,20150215,20150218,595,1284,2,NULL,13.36,2,0.00,6.4128
8992,2248,CA-2015-116092,20150215,20150218,595,1284,1,NULL,13.36,2,0.00,6.4128
8993,2249,CA-2015-116092,20150215,20150218,595,1125,4,NULL,41.72,5,0.20,13.0375
8994,2249,CA-2015-116092,20150215,20150218,595,1125,3,NULL,41.72,5,0.20,13.0375
8995,2249,CA-2015-116092,20150215,20150218,595,1125,2,NULL,41.72,5,0.20,13.0375
8996,2249,CA-2015-116092,20150215,20150218,595,1125,1,NULL,41.72,5,0.20,13.0375
8997,2250,CA-2015-116092,20150215,20150218,595,615,4,NULL,11.52,5,0.20,4.1760
8998,2250,CA-2015-116092,20150215,20150218,595,615,3,NULL,11.52,5,0.20,4.1760
8999,2250,CA-2015-116092,20150215,20150218,595,615,2,NULL,11.52,5,0.20,4.1760
9000,2250,CA-2015-116092,20150215,20150218,595,615,1,NULL,11.52,5,0.20,4.1760
9001,2251,CA-2015-116092,20150215,20150218,595,1285,4,NULL,541.44,6,0.00,157.0176
9002,2251,CA-2015-116092,20150215,20150218,595,1285,3,NULL,541.44,6,0.00,157.0176
9003,2251,CA-2015-116092,20150215,20150218,595,1285,2,NULL,541.44,6,0.00,157.0176
9004,2251,CA-2015-116092,20150215,20150218,595,1285,1,NULL,541.44,6,0.00,157.0176
9005,2252,CA-2015-116092,20150215,20150218,595,1232,4,NULL,19.44,3,0.00,9.3312
9006,2252,CA-2015-116092,20150215,20150218,595,1232,3,NULL,19.44,3,0.00,9.3312
9007,2252,CA-2015-116092,20150215,20150218,595,1232,2,NULL,19.44,3,0.00,9.3312
9008,2252,CA-2015-116092,20150215,20150218,595,1232,1,NULL,19.44,3,0.00,9.3312
9009,2253,CA-2016-117849,20160415,20160417,452,137,4,NULL,143.70,3,0.00,68.9760
9010,2253,CA-2016-117849,20160415,20160417,452,137,3,NULL,143.70,3,0.00,68.9760
9011,2253,CA-2016-117849,20160415,20160417,452,137,2,NULL,143.70,3,0.00,68.9760
9012,2253,CA-2016-117849,20160415,20160417,452,137,1,NULL,143.70,3,0.00,68.9760
